species,breed,heartRate,respiration,temperature,anomaly_class
dog,Labrador,90.0,28.4,37.7,0
dog,Beagle,94.1,20.0,38.5,0
dog,Siberian Husky,88.4,11.0,37.6,0
dog,German Shepherd,73.0,29.0,38.7,0
dog,Poodle,99.0,25.6,37.7,0
cat,Siamese,181.6,18.8,39.0,0
cat,Maine Coon,143.0,17.8,39.1,0
dog,Labrador,85.5,14.4,38.5,0
cat,Persian,192.1,31.4,38.7,0
dog,Siberian Husky,94.6,24.5,38.1,0
dog,Labrador,87.1,25.1,38.8,0
dog,German Shepherd,90.5,18.6,37.6,0
cat,Persian,135.9,20.9,39.2,0
dog,Siberian Husky,78.8,66.7,39.0,2
cat,Bengal,149.2,26.1,38.8,0
dog,Labrador,90.5,26.0,38.1,0
cat,Sphynx,347.5,30.8,39.0,1
dog,German Shepherd,93.6,29.9,37.9,0
cat,Siamese,158.8,25.2,38.0,0
cat,Bengal,214.4,38.7,38.1,0
dog,Labrador,87.8,13.7,38.0,0
dog,Bulldog,86.9,23.8,38.0,0
dog,Siberian Husky,99.2,28.1,38.5,0
dog,Siberian Husky,87.7,20.7,38.6,0
cat,Bengal,145.3,31.2,38.2,0
dog,Poodle,70.0,23.7,38.5,0
dog,Siberian Husky,95.0,15.6,40.4,3
cat,Bengal,158.7,21.7,39.0,0
dog,Labrador,71.8,24.1,38.3,0
dog,Siberian Husky,79.4,15.1,37.9,0
cat,Persian,159.7,18.5,38.3,0
dog,Beagle,88.7,14.5,37.6,0
cat,Maine Coon,159.1,29.4,38.8,0
dog,Labrador,63.5,23.7,38.4,0
dog,German Shepherd,92.4,28.8,38.7,0
dog,Labrador,88.1,22.3,38.6,0
cat,Bengal,213.8,17.8,39.2,0
cat,Persian,136.2,36.1,39.0,0
dog,Labrador,89.6,13.8,38.4,0
dog,Beagle,89.6,20.6,38.7,0
dog,Poodle,66.6,24.7,38.0,0
dog,German Shepherd,62.6,21.9,38.7,0
dog,German Shepherd,94.2,12.0,37.6,0
dog,Labrador,84.9,16.6,37.6,0
cat,Persian,197.2,22.5,38.9,0
cat,Sphynx,150.5,23.9,38.1,0
cat,Sphynx,285.1,17.4,39.0,1
cat,Persian,208.1,24.5,39.2,0
dog,Siberian Husky,82.8,22.4,37.8,0
cat,Maine Coon,169.7,32.8,38.7,0
dog,Beagle,75.6,10.2,38.9,0
dog,German Shepherd,76.2,11.6,38.3,0
dog,Labrador,92.1,20.1,39.0,0
dog,Labrador,88.2,20.1,38.7,0
dog,Labrador,81.5,23.2,38.6,0
cat,Sphynx,131.5,29.7,38.7,0
cat,Sphynx,178.5,33.7,38.0,0
dog,German Shepherd,79.7,27.6,38.1,0
cat,Bengal,168.2,37.5,38.2,0
dog,Beagle,67.7,21.1,38.4,0
cat,Siamese,139.6,35.5,39.0,0
dog,German Shepherd,66.9,20.0,38.1,0
dog,Bulldog,92.6,18.1,38.9,0
cat,Maine Coon,188.5,21.2,39.2,0
cat,Bengal,218.0,19.3,38.8,0
cat,Siamese,150.3,39.2,38.3,0
cat,Maine Coon,170.7,22.7,38.8,0
cat,Siamese,143.1,36.4,38.2,0
cat,Bengal,184.9,69.8,39.1,2
dog,Bulldog,94.3,13.4,38.2,0
cat,Bengal,175.4,31.2,38.5,0
dog,German Shepherd,69.0,26.2,38.8,0
cat,Sphynx,181.6,20.5,38.2,0
dog,German Shepherd,64.6,11.4,38.6,0
dog,Poodle,86.2,22.2,38.1,0
dog,Siberian Husky,73.1,14.8,37.8,0
dog,Siberian Husky,91.8,19.7,38.0,0
cat,Sphynx,170.0,35.2,38.6,0
cat,Sphynx,185.9,39.4,39.0,0
cat,Maine Coon,178.8,28.3,39.0,0
cat,Persian,191.6,19.7,38.1,0
cat,Persian,199.9,30.3,38.6,0
cat,Maine Coon,214.9,23.9,38.8,0
dog,Labrador,72.1,11.9,38.6,0
dog,Bulldog,95.2,14.0,38.9,0
dog,German Shepherd,77.5,14.7,38.6,0
cat,Sphynx,213.4,20.0,38.7,0
dog,Beagle,97.5,19.8,38.6,0
cat,Sphynx,181.3,37.1,39.1,0
cat,Maine Coon,200.7,35.2,39.0,0
cat,Bengal,142.4,38.8,38.9,0
cat,Persian,212.8,24.3,38.4,0
dog,Beagle,86.7,13.3,38.3,0
dog,Labrador,68.4,16.3,37.8,0
dog,Labrador,64.1,23.2,38.9,0
dog,Bulldog,82.5,10.9,37.6,0
cat,Persian,143.1,24.0,38.0,0
dog,Bulldog,71.2,28.6,37.9,0
cat,Persian,205.7,30.6,39.1,0
cat,Sphynx,211.2,19.4,38.3,0
cat,Siamese,193.5,29.3,38.3,0
cat,Persian,142.8,24.7,38.0,0
cat,Maine Coon,141.2,25.4,38.1,0
dog,Labrador,60.7,19.3,38.9,0
cat,Bengal,156.2,34.3,39.0,0
cat,Siamese,189.8,25.5,38.2,0
cat,Siamese,203.1,27.5,38.3,0
dog,Labrador,67.4,23.0,38.6,0
cat,Maine Coon,171.0,36.7,38.5,0
cat,Persian,124.8,24.9,38.3,0
dog,Bulldog,73.7,25.4,38.3,0
cat,Persian,192.1,35.2,39.1,0
cat,Bengal,203.6,33.7,41.1,3
dog,Poodle,96.9,10.3,38.6,0
dog,Labrador,72.2,12.8,38.4,0
cat,Maine Coon,173.4,24.1,38.4,0
cat,Siamese,206.6,16.5,38.8,0
cat,Persian,199.3,39.7,39.1,0
dog,Poodle,88.3,21.8,38.0,0
cat,Maine Coon,124.5,33.2,38.9,0
dog,Bulldog,81.5,21.9,38.4,0
dog,Poodle,73.9,19.7,39.0,0
cat,Bengal,182.6,37.1,38.8,0
dog,Poodle,84.8,19.6,38.5,0
cat,Bengal,133.6,26.0,38.2,0
cat,Sphynx,183.3,24.5,38.1,0
cat,Bengal,159.9,30.2,38.7,0
cat,Persian,214.1,27.9,38.1,0
dog,Bulldog,99.8,14.0,37.9,0
dog,Poodle,80.7,12.3,38.3,0
dog,Poodle,181.9,19.0,37.9,1
dog,Bulldog,92.7,28.7,38.9,0
dog,Beagle,81.5,11.0,37.5,0
cat,Siamese,205.1,23.1,38.0,0
dog,Poodle,65.6,16.4,38.4,0
cat,Siamese,129.9,21.6,38.2,0
cat,Siamese,214.9,38.6,38.2,0
dog,Labrador,92.8,10.8,38.1,0
cat,Sphynx,159.5,22.1,38.2,0
cat,Persian,146.4,24.9,39.0,0
dog,Poodle,67.0,25.4,38.9,0
dog,Poodle,88.1,29.3,38.0,0
dog,Bulldog,77.5,27.7,37.6,0
dog,Poodle,64.6,11.9,38.9,0
dog,German Shepherd,92.8,82.4,38.9,2
cat,Persian,220.0,28.3,38.7,0
dog,German Shepherd,82.8,18.2,38.5,0
dog,Siberian Husky,96.1,27.6,38.0,0
cat,Siamese,121.9,38.9,39.0,0
dog,German Shepherd,82.2,20.5,40.8,3
dog,Beagle,95.8,29.7,38.5,0
cat,Maine Coon,167.5,30.4,41.1,3
cat,Sphynx,142.8,35.3,38.8,0
dog,Siberian Husky,81.9,29.6,38.3,0
dog,Poodle,77.3,19.7,40.4,3
dog,Beagle,77.2,27.5,38.8,0
cat,Bengal,218.9,20.7,38.7,0
dog,Siberian Husky,76.1,11.0,38.2,0
dog,Siberian Husky,93.2,16.4,38.9,0
cat,Bengal,162.2,100.9,38.9,2
cat,Siamese,218.1,16.5,38.7,0
cat,Siamese,204.6,21.7,38.2,0
dog,German Shepherd,84.7,18.9,37.8,0
cat,Maine Coon,190.2,25.3,38.0,0
cat,Persian,178.1,24.4,38.3,0
dog,Siberian Husky,71.8,19.2,38.1,0
cat,Maine Coon,141.8,32.6,38.8,0
cat,Persian,134.1,38.0,38.6,0
cat,Sphynx,120.9,24.3,38.6,0
dog,German Shepherd,88.0,15.9,38.7,0
cat,Siamese,209.7,16.5,39.0,0
cat,Sphynx,219.1,34.2,39.0,0
cat,Sphynx,131.4,30.4,38.5,0
dog,German Shepherd,83.1,13.1,38.0,0
dog,Siberian Husky,91.8,15.4,38.5,0
cat,Siamese,211.5,23.3,38.9,0
dog,Labrador,72.0,18.6,38.0,0
cat,Persian,128.6,23.9,38.5,0
dog,German Shepherd,93.1,18.5,37.9,0
dog,German Shepherd,96.8,16.9,38.0,0
dog,German Shepherd,78.4,11.5,39.9,3
cat,Sphynx,189.5,35.4,38.8,0
dog,German Shepherd,80.6,16.2,38.4,0
dog,German Shepherd,65.6,25.9,38.4,0
dog,Poodle,96.0,25.6,37.8,0
dog,Labrador,76.0,18.3,38.1,0
cat,Bengal,185.8,30.5,38.5,0
cat,Maine Coon,178.3,33.6,38.4,0
cat,Maine Coon,165.9,19.2,38.4,0
cat,Siamese,194.3,27.8,38.5,0
cat,Siamese,149.5,31.4,38.1,0
dog,Bulldog,161.1,17.4,39.0,1
cat,Sphynx,153.0,25.1,39.1,0
cat,Persian,124.0,32.8,38.1,0
cat,Maine Coon,170.5,93.5,39.1,2
dog,Beagle,65.6,20.6,38.1,0
cat,Siamese,206.4,16.1,38.2,0
cat,Bengal,133.1,37.2,39.0,0
dog,Bulldog,89.0,25.1,38.1,0
dog,Labrador,85.9,13.7,38.6,0
dog,Bulldog,94.9,13.9,37.6,0
cat,Sphynx,125.8,26.0,38.7,0
dog,Bulldog,96.0,25.8,38.5,0
cat,Bengal,152.7,31.6,39.2,0
cat,Sphynx,219.0,28.8,38.3,0
cat,Maine Coon,145.3,37.0,38.6,0
dog,Labrador,95.0,25.4,38.1,0
dog,Poodle,84.9,16.7,38.6,0
dog,Beagle,88.0,21.8,38.9,0
dog,Siberian Husky,95.1,18.1,40.7,3
dog,Labrador,61.1,17.9,38.3,0
dog,Poodle,81.4,23.6,38.8,0
dog,German Shepherd,60.8,26.6,37.7,0
cat,Sphynx,376.8,17.7,38.4,1
cat,Bengal,192.2,36.5,38.5,0
cat,Sphynx,120.4,28.5,38.5,0
dog,Siberian Husky,85.1,17.5,37.7,0
dog,German Shepherd,94.9,23.5,38.7,0
dog,Labrador,95.6,12.3,37.5,0
dog,Labrador,93.1,16.5,37.9,0
dog,Bulldog,67.2,17.3,38.6,0
dog,German Shepherd,66.1,26.0,38.6,0
dog,Bulldog,78.1,25.8,38.8,0
dog,German Shepherd,76.3,17.0,38.6,0
cat,Sphynx,209.7,35.0,39.2,0
dog,Poodle,93.5,14.6,38.7,0
dog,Siberian Husky,62.2,19.1,38.3,0
cat,Sphynx,287.1,17.9,38.9,1
dog,Labrador,68.0,11.6,38.8,0
dog,Siberian Husky,78.1,22.9,38.3,0
cat,Siamese,184.8,30.0,38.2,0
cat,Maine Coon,133.3,19.9,38.4,0
dog,Beagle,94.9,19.7,38.0,0
dog,Poodle,75.0,28.5,38.3,0
cat,Siamese,189.9,22.3,38.9,0
dog,Siberian Husky,82.1,20.1,37.8,0
cat,Maine Coon,180.6,20.8,38.4,0
cat,Bengal,133.0,20.6,39.0,0
cat,Maine Coon,174.6,25.0,38.2,0
cat,Siamese,126.2,31.7,39.1,0
cat,Maine Coon,143.0,16.9,39.0,0
dog,Bulldog,97.9,19.9,38.1,0
cat,Sphynx,178.3,35.7,40.3,3
dog,Poodle,94.6,19.5,37.7,0
dog,Beagle,75.4,19.7,38.0,0
dog,German Shepherd,77.9,13.8,37.9,0
dog,German Shepherd,89.8,20.1,38.5,0
cat,Sphynx,161.3,34.5,39.2,0
dog,German Shepherd,93.0,20.3,40.9,3
cat,Sphynx,137.7,29.1,38.7,0
cat,Siamese,207.1,39.3,39.1,0
dog,Beagle,98.2,19.9,38.3,0
cat,Maine Coon,143.6,24.8,39.0,0
cat,Siamese,313.0,28.5,38.4,1
dog,Siberian Husky,92.2,16.6,37.8,0
cat,Maine Coon,120.4,23.7,38.1,0
dog,Labrador,82.6,29.0,38.9,0
dog,Labrador,151.9,21.8,37.6,1
cat,Maine Coon,218.2,36.7,38.9,0
dog,Labrador,85.9,14.6,38.5,0
cat,Sphynx,172.1,35.9,38.0,0
cat,Maine Coon,134.2,22.2,38.7,0
dog,Beagle,60.3,19.5,37.8,0
dog,German Shepherd,70.2,15.9,38.0,0
cat,Persian,128.6,20.3,38.5,0
cat,Sphynx,194.2,20.6,38.9,0
cat,Sphynx,173.3,31.3,38.4,0
cat,Persian,144.6,30.4,38.2,0
cat,Bengal,157.6,17.9,38.9,0
cat,Siamese,147.9,33.6,38.7,0
cat,Bengal,209.4,28.6,38.2,0
cat,Sphynx,210.1,32.9,39.0,0
dog,Siberian Husky,99.9,27.9,38.2,0
cat,Bengal,127.3,36.8,38.5,0
dog,Poodle,65.2,24.4,37.7,0
dog,German Shepherd,76.6,14.7,38.2,0
dog,Labrador,86.1,15.0,38.5,0
dog,German Shepherd,85.1,26.2,38.4,0
cat,Sphynx,194.0,26.6,39.1,0
cat,Persian,142.0,23.3,38.2,0
dog,German Shepherd,72.8,21.9,37.8,0
dog,Beagle,88.9,15.5,38.8,0
dog,Beagle,92.1,25.7,38.3,0
dog,Poodle,61.0,12.3,37.7,0
dog,Labrador,63.7,25.1,38.4,0
cat,Sphynx,145.0,18.0,39.0,0
cat,Bengal,152.4,17.2,39.1,0
cat,Bengal,184.1,35.5,38.4,0
dog,Bulldog,85.6,23.3,40.5,3
cat,Maine Coon,142.7,21.9,39.1,0
cat,Sphynx,142.2,21.3,39.1,0
dog,Poodle,90.0,16.3,38.2,0
cat,Bengal,165.9,39.3,38.4,0
cat,Siamese,177.3,39.9,40.4,3
dog,Siberian Husky,63.9,22.4,37.7,0
dog,Labrador,66.0,20.2,38.5,0
cat,Maine Coon,183.0,27.4,38.8,0
dog,Beagle,63.1,10.4,37.7,0
cat,Bengal,136.8,38.1,38.5,0
dog,German Shepherd,71.9,23.2,38.8,0
dog,Siberian Husky,61.3,19.4,38.5,0
cat,Maine Coon,135.0,34.8,38.7,0
dog,Bulldog,83.4,28.4,37.6,0
cat,Sphynx,218.2,27.4,38.2,0
cat,Bengal,205.3,20.1,38.6,0
cat,Maine Coon,188.8,21.4,38.0,0
dog,Labrador,81.6,23.7,38.4,0
cat,Siamese,141.7,36.3,38.8,0
dog,Beagle,94.1,15.1,38.0,0
cat,Sphynx,191.8,22.1,39.1,0
cat,Siamese,166.2,37.2,38.4,0
dog,Poodle,93.0,12.0,37.9,0
dog,Poodle,199.4,21.1,38.0,1
dog,Siberian Husky,84.0,29.8,38.0,0
cat,Bengal,175.3,39.2,39.2,0
cat,Maine Coon,425.2,31.6,38.1,1
cat,Persian,191.5,22.7,38.4,0
dog,Siberian Husky,74.0,28.6,38.7,0
cat,Siamese,137.1,26.4,38.4,0
dog,Bulldog,61.4,24.1,38.2,0
cat,Bengal,185.6,25.4,38.4,0
cat,Sphynx,173.5,32.4,38.5,0
cat,Siamese,164.0,25.4,38.7,0
dog,Siberian Husky,81.6,27.0,38.9,0
dog,Labrador,96.8,16.2,37.8,0
cat,Siamese,193.8,19.8,38.3,0
cat,Bengal,202.9,17.4,38.2,0
dog,German Shepherd,92.4,15.5,38.6,0
cat,Bengal,191.8,23.5,38.4,0
dog,Siberian Husky,95.8,29.3,38.2,0
cat,Persian,120.9,34.6,38.8,0
cat,Persian,407.9,22.5,39.0,1
cat,Persian,124.8,17.5,39.1,0
dog,Labrador,62.7,20.4,37.7,0
dog,Siberian Husky,62.7,18.6,38.5,0
dog,Labrador,95.8,10.5,38.0,0
cat,Persian,177.1,18.0,38.7,0
cat,Maine Coon,196.1,17.9,38.8,0
dog,Bulldog,79.1,25.6,38.0,0
cat,Bengal,136.3,35.9,38.4,0
dog,Beagle,72.4,15.6,39.0,0
cat,Siamese,218.9,37.6,38.3,0
cat,Sphynx,167.2,31.1,39.0,0
dog,Beagle,74.5,27.9,37.8,0
dog,Siberian Husky,95.5,65.2,38.8,2
cat,Persian,166.7,18.4,38.4,0
cat,Bengal,168.0,18.9,38.8,0
dog,German Shepherd,67.1,17.0,38.2,0
dog,Bulldog,90.0,26.1,39.0,0
dog,Beagle,66.5,10.3,38.3,0
cat,Bengal,145.5,38.0,38.8,0
dog,Beagle,93.4,19.8,38.6,0
dog,German Shepherd,77.7,25.9,37.5,0
cat,Siamese,207.0,26.8,39.2,0
cat,Sphynx,128.9,21.7,39.1,0
cat,Bengal,191.1,34.6,38.0,0
cat,Siamese,208.3,17.7,38.5,0
dog,Labrador,83.5,10.7,38.9,0
cat,Persian,180.0,16.8,38.1,0
cat,Persian,184.5,28.9,38.8,0
dog,Labrador,81.9,23.4,38.6,0
dog,Labrador,69.3,14.4,37.8,0
dog,Bulldog,86.5,75.8,38.4,2
cat,Sphynx,143.1,86.2,38.7,2
dog,Bulldog,97.2,24.3,38.6,0
cat,Bengal,143.8,36.3,38.8,0
cat,Bengal,128.2,29.2,38.3,0
cat,Sphynx,154.8,22.5,38.3,0
cat,Sphynx,126.7,22.1,38.2,0
dog,Labrador,78.3,22.8,38.5,0
dog,Labrador,77.3,29.3,38.2,0
cat,Persian,152.6,21.8,38.7,0
dog,German Shepherd,62.0,27.5,37.6,0
dog,Bulldog,82.8,16.6,38.0,0
cat,Sphynx,147.6,28.0,38.4,0
cat,Sphynx,164.8,17.2,38.2,0
dog,Bulldog,75.3,20.4,37.6,0
cat,Siamese,176.5,25.7,38.5,0
cat,Persian,196.8,22.9,38.5,0
cat,Sphynx,207.6,28.2,38.6,0
dog,German Shepherd,96.0,12.7,38.1,0
dog,Siberian Husky,84.4,22.9,37.6,0
cat,Persian,193.6,34.6,39.0,0
cat,Persian,126.0,27.7,38.9,0
cat,Maine Coon,145.9,18.1,38.3,0
dog,Bulldog,95.2,16.5,37.9,0
dog,Beagle,66.0,16.8,38.1,0
cat,Sphynx,212.0,35.3,38.2,0
cat,Maine Coon,138.8,21.3,38.1,0
dog,Siberian Husky,75.1,29.3,37.6,0
cat,Bengal,152.3,27.5,38.6,0
dog,Labrador,99.7,25.0,37.6,0
dog,Poodle,93.9,28.9,38.8,0
cat,Bengal,171.7,20.7,38.7,0
dog,Labrador,84.8,20.9,37.7,0
dog,Labrador,80.1,22.1,38.3,0
dog,Labrador,77.7,11.0,37.6,0
cat,Bengal,162.4,33.1,39.0,0
dog,Beagle,97.8,16.3,38.8,0
dog,Siberian Husky,92.4,15.3,37.8,0
cat,Bengal,204.7,23.5,38.7,0
cat,Maine Coon,121.6,20.0,38.1,0
cat,Persian,167.2,36.9,38.5,0
cat,Sphynx,147.9,22.2,39.1,0
dog,Poodle,60.0,24.3,37.8,0
cat,Persian,134.0,33.2,38.5,0
cat,Maine Coon,211.2,33.1,38.5,0
cat,Sphynx,180.3,29.4,38.5,0
dog,Poodle,70.3,19.6,39.0,0
cat,Maine Coon,192.4,20.5,38.9,0
cat,Bengal,179.4,16.7,38.3,0
dog,Labrador,69.5,11.6,38.4,0
cat,Sphynx,209.0,39.2,38.1,0
dog,Labrador,73.6,29.2,38.3,0
cat,Bengal,147.3,29.9,38.8,0
cat,Siamese,138.0,20.8,39.1,0
cat,Bengal,135.2,20.2,38.1,0
dog,German Shepherd,79.0,25.9,38.0,0
cat,Persian,216.3,31.6,38.4,0
dog,Labrador,94.6,28.3,40.2,3
cat,Maine Coon,219.4,29.6,38.2,0
cat,Bengal,149.5,22.8,39.0,0
dog,Siberian Husky,91.6,21.6,38.5,0
dog,Beagle,96.4,24.4,38.3,0
dog,Poodle,70.4,18.7,38.4,0
cat,Siamese,163.7,33.8,38.5,0
cat,Maine Coon,121.8,26.7,39.1,0
cat,Persian,212.6,21.6,38.6,0
cat,Siamese,176.2,31.3,39.2,0
cat,Maine Coon,141.6,16.6,38.9,0
dog,Poodle,77.0,19.0,37.7,0
dog,Poodle,83.3,11.6,39.0,0
dog,Siberian Husky,97.3,16.8,38.9,0
cat,Siamese,199.5,19.9,38.6,0
cat,Persian,194.3,36.4,38.6,0
dog,Bulldog,64.4,18.9,37.9,0
dog,German Shepherd,82.3,14.6,38.3,0
dog,German Shepherd,96.0,22.5,37.7,0
cat,Siamese,189.9,34.2,39.0,0
dog,German Shepherd,96.5,29.0,38.7,0
cat,Persian,149.3,29.2,38.1,0
dog,Poodle,97.2,10.1,38.6,0
cat,Bengal,160.4,27.9,38.4,0
dog,Siberian Husky,79.4,11.7,39.0,0
dog,Bulldog,159.4,10.3,38.7,1
cat,Persian,130.2,37.7,38.8,0
dog,Beagle,67.8,20.7,38.9,0
cat,Sphynx,160.4,27.8,38.4,0
dog,German Shepherd,68.1,23.5,39.0,0
cat,Persian,122.1,19.7,38.9,0
dog,Beagle,69.5,27.7,37.6,0
cat,Sphynx,132.8,21.4,38.9,0
dog,Poodle,91.4,21.7,37.6,0
dog,Bulldog,94.1,14.0,38.8,0
dog,Siberian Husky,89.7,13.4,37.7,0
cat,Bengal,175.1,39.3,39.2,0
dog,Beagle,97.6,26.5,38.5,0
dog,Beagle,89.8,27.9,38.9,0
dog,Poodle,99.8,13.5,38.1,0
dog,Poodle,62.3,13.5,38.6,0
cat,Persian,129.8,37.5,38.7,0
cat,Bengal,123.1,28.3,38.1,0
dog,Labrador,66.4,29.6,37.7,0
cat,Persian,140.0,16.5,38.7,0
dog,Siberian Husky,84.5,10.9,38.6,0
cat,Maine Coon,139.3,40.0,38.2,0
dog,Poodle,83.2,21.2,37.7,0
cat,Bengal,152.0,27.0,38.9,0
dog,Beagle,84.7,22.0,37.9,0
dog,German Shepherd,93.6,10.6,38.9,0
cat,Sphynx,152.7,21.8,38.7,0
cat,Sphynx,152.8,36.9,38.9,0
dog,Beagle,75.2,26.6,38.8,0
cat,Bengal,161.5,37.3,38.4,0
dog,Beagle,95.3,17.9,38.5,0
cat,Maine Coon,125.9,34.4,39.1,0
dog,German Shepherd,79.2,17.5,38.2,0
dog,Labrador,77.4,28.7,38.6,0
cat,Sphynx,215.1,24.8,39.2,0
cat,Maine Coon,153.9,19.0,38.8,0
dog,Bulldog,88.1,23.2,39.0,0
cat,Persian,179.4,23.6,38.4,0
dog,Bulldog,79.1,20.6,37.8,0
dog,German Shepherd,62.1,10.8,38.6,0
cat,Maine Coon,151.7,28.9,38.8,0
dog,Siberian Husky,99.1,29.1,38.7,0
dog,Beagle,91.5,13.0,38.0,0
cat,Sphynx,133.3,35.5,38.8,0
cat,Maine Coon,213.4,20.7,39.0,0
cat,Bengal,144.7,39.4,38.5,0
dog,Beagle,60.7,23.6,37.6,0
dog,German Shepherd,62.6,10.9,38.1,0
dog,Siberian Husky,81.6,11.8,37.5,0
dog,Bulldog,89.5,25.4,37.9,0
dog,Labrador,60.9,12.7,38.5,0
dog,Bulldog,70.3,13.9,37.6,0
cat,Persian,211.3,16.5,38.8,0
dog,Labrador,93.1,11.6,38.2,0
cat,Maine Coon,174.1,33.3,38.3,0
dog,Bulldog,99.8,15.8,37.7,0
cat,Persian,203.8,27.3,38.5,0
cat,Bengal,157.2,20.7,38.1,0
dog,Bulldog,61.3,20.4,38.4,0
dog,Siberian Husky,64.4,15.0,38.0,0
dog,Poodle,62.9,23.8,38.3,0
dog,Poodle,87.1,16.0,37.8,0
cat,Bengal,162.5,26.2,39.0,0
cat,Sphynx,136.6,19.5,38.6,0
dog,Poodle,74.6,17.7,38.3,0
dog,Labrador,63.5,20.8,38.9,0
cat,Bengal,165.8,28.1,40.3,3
cat,Maine Coon,181.5,36.9,38.8,0
dog,German Shepherd,63.6,20.2,38.9,0
cat,Siamese,181.3,35.5,38.0,0
cat,Maine Coon,131.1,35.5,38.9,0
dog,Labrador,63.8,23.2,38.0,0
dog,German Shepherd,73.7,29.8,38.2,0
dog,Poodle,74.7,22.0,38.4,0
dog,Labrador,87.6,18.1,38.8,0
dog,Beagle,77.1,26.4,40.1,3
cat,Sphynx,208.3,29.7,39.0,0
cat,Persian,146.7,24.3,38.8,0
cat,Bengal,181.7,31.6,39.1,0
cat,Persian,169.0,29.5,38.5,0
cat,Bengal,162.4,21.5,38.1,0
cat,Maine Coon,136.4,17.7,38.4,0
dog,Labrador,77.6,12.5,38.2,0
cat,Persian,171.4,35.1,39.0,0
dog,Bulldog,97.7,29.2,38.3,0
cat,Siamese,168.4,35.5,39.1,0
dog,Siberian Husky,89.5,26.1,38.8,0
dog,Beagle,89.3,22.7,38.5,0
cat,Maine Coon,194.3,17.0,39.0,0
cat,Maine Coon,157.3,33.9,38.6,0
dog,German Shepherd,136.5,19.7,38.6,1
cat,Siamese,214.8,39.2,39.1,0
dog,Poodle,65.9,11.9,37.5,0
dog,Bulldog,85.6,23.5,37.7,0
dog,Labrador,85.3,15.2,38.5,0
cat,Persian,179.1,18.2,38.9,0
dog,Bulldog,70.4,10.7,38.8,0
cat,Maine Coon,190.3,39.9,38.8,0
dog,Siberian Husky,82.9,26.4,37.5,0
cat,Maine Coon,126.4,26.0,38.8,0
dog,German Shepherd,64.3,27.5,38.7,0
cat,Maine Coon,146.9,27.8,38.9,0
dog,German Shepherd,73.7,22.7,38.9,0
dog,Poodle,65.1,24.7,37.9,0
cat,Bengal,146.5,23.4,38.6,0
cat,Maine Coon,167.6,39.7,38.5,0
dog,Beagle,65.6,22.8,37.8,0
dog,Siberian Husky,99.5,24.6,38.7,0
cat,Persian,181.1,21.4,38.7,0
dog,Siberian Husky,63.8,18.5,38.9,0
cat,Siamese,183.6,38.7,38.2,0
cat,Persian,201.1,32.1,38.0,0
dog,Siberian Husky,82.1,22.6,37.9,0
dog,Labrador,78.7,18.1,38.2,0
cat,Siamese,136.1,30.3,38.4,0
cat,Bengal,214.9,24.6,38.0,0
dog,Poodle,92.2,15.6,37.8,0
dog,Beagle,63.0,29.5,38.8,0
cat,Bengal,130.7,36.7,38.2,0
cat,Sphynx,128.0,25.7,38.4,0
dog,Bulldog,93.7,19.7,38.5,0
dog,Siberian Husky,91.7,19.0,37.8,0
dog,German Shepherd,64.6,26.0,38.3,0
cat,Persian,217.9,30.3,38.9,0
cat,Siamese,202.3,38.7,38.1,0
dog,Labrador,87.8,19.1,38.4,0
dog,Bulldog,89.3,16.7,38.0,0
dog,Poodle,90.9,10.2,38.4,0
dog,Labrador,74.5,10.2,38.4,0
cat,Persian,216.3,31.0,38.9,0
cat,Sphynx,217.3,38.8,38.0,0
dog,Poodle,95.0,12.7,37.8,0
cat,Maine Coon,166.5,26.2,39.0,0
dog,Labrador,92.9,14.2,38.1,0
dog,German Shepherd,84.6,28.1,38.9,0
dog,Bulldog,70.7,16.6,38.5,0
cat,Persian,121.6,35.8,39.1,0
dog,Siberian Husky,61.3,22.9,38.6,0
dog,Labrador,71.7,17.9,38.0,0
cat,Maine Coon,208.5,24.3,38.4,0
dog,Bulldog,91.0,15.3,38.9,0
cat,Persian,156.7,17.1,38.4,0
cat,Siamese,163.7,35.8,39.1,0
dog,Labrador,70.1,27.4,38.1,0
cat,Bengal,162.8,31.0,38.9,0
dog,German Shepherd,91.2,22.2,38.5,0
cat,Persian,198.1,38.3,39.2,0
cat,Persian,150.9,32.5,38.7,0
dog,German Shepherd,73.8,13.0,38.5,0
dog,Poodle,81.8,23.7,37.8,0
dog,Poodle,84.9,11.8,38.6,0
dog,Poodle,64.3,26.4,38.2,0
dog,Siberian Husky,96.8,23.7,38.6,0
dog,Labrador,88.5,28.5,37.6,0
dog,Poodle,67.5,16.1,37.6,0
dog,German Shepherd,87.0,29.6,38.6,0
cat,Persian,168.4,37.8,38.0,0
cat,Maine Coon,170.8,24.2,38.7,0
dog,Beagle,73.6,12.3,38.9,0
dog,Poodle,82.4,15.6,38.0,0
cat,Maine Coon,212.1,79.9,38.8,2
cat,Persian,121.4,33.6,38.8,0
dog,Siberian Husky,69.9,17.1,37.6,0
dog,Poodle,91.3,24.2,37.6,0
cat,Bengal,120.3,25.6,40.4,3
dog,German Shepherd,86.1,29.1,37.5,0
cat,Maine Coon,193.8,33.6,38.1,0
dog,German Shepherd,89.0,12.4,38.0,0
cat,Persian,190.7,17.7,38.9,0
cat,Bengal,158.3,38.7,38.7,0
cat,Maine Coon,177.3,37.6,38.5,0
